uuid,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
ea399c29-3a6a-748e-4276-16ae462afa98,TRN-02,19,0.039,2423,2796
ea399c29-3a6a-748e-4276-16ae462afa98,HYD-03,8,0.033,0,1095
ea399c29-3a6a-748e-4276-16ae462afa98,ELEC-04,18,0.068,3245,803
ea399c29-3a6a-748e-4276-16ae462afa98,CHS-05,9,0.016,0,1419
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,ENG-01,9,0.067,1717,4406
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,TRN-02,22,0.035,1830,2901
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,HYD-03,15,0.047,2612,1140
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,ELEC-04,10,0.056,1194,821
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,CHS-05,11,0.021,1108,1448
a489fe18-2895-09b5-5107-83bb4f967b29,ENG-01,6,0.065,0,4450
a489fe18-2895-09b5-5107-83bb4f967b29,TRN-02,9,0.047,396,3097
a489fe18-2895-09b5-5107-83bb4f967b29,HYD-03,12,0.057,285,1166
a489fe18-2895-09b5-5107-83bb4f967b29,ELEC-04,4,0.051,0,862
a489fe18-2895-09b5-5107-83bb4f967b29,CHS-05,11,0.017,0,1516
a4e81095-1903-1dd7-e6d7-101fc5fa7b48,ENG-01,12,0.063,2061,4229
a4e81095-1903-1dd7-e6d7-101fc5fa7b48,TRN-02,12,0.034,1303,2545
a4e81095-1903-1dd7-e6d7-101fc5fa7b48,HYD-03,22,0.023,1646,1063
a4e81095-1903-1dd7-e6d7-101fc5fa7b48,ELEC-04,15,0.054,429,758
a4e81095-1903-1dd7-e6d7-101fc5fa7b48,CHS-05,23,0.035,935,1355
0a9dec93-70e5-5da8-a817-98a1d2f71fd9,ENG-01,9,0.073,1441,4088
0a9dec93-70e5-5da8-a817-98a1d2f71fd9,TRN-02,10,0.032,3384,2629
0a9dec93-70e5-5da8-a817-98a1d2f71fd9,HYD-03,18,0.031,2060,1072
0a9dec93-70e5-5da8-a817-98a1d2f71fd9,ELEC-04,14,0.051,2883,801
0a9dec93-70e5-5da8-a817-98a1d2f71fd9,CHS-05,8,0.021,2512,1392
1d800108-f7f0-b956-3c1b-a1bcc09a1948,ENG-01,16,0.083,21,4207
1d800108-f7f0-b956-3c1b-a1bcc09a1948,TRN-02,16,0.067,420,2906
1d800108-f7f0-b956-3c1b-a1bcc09a1948,HYD-03,22,0.028,877,1164
1d800108-f7f0-b956-3c1b-a1bcc09a1948,ELEC-04,18,0.08,1563,804
1d800108-f7f0-b956-3c1b-a1bcc09a1948,CHS-05,21,0.017,118,1474
0358774c-94ca-5c6d-ba9b-a555ebb88cf7,ENG-01,12,0.089,0,4113
0358774c-94ca-5c6d-ba9b-a555ebb88cf7,TRN-02,25,0.045,0,2749
0358774c-94ca-5c6d-ba9b-a555ebb88cf7,HYD-03,24,0.026,0,1063
0358774c-94ca-5c6d-ba9b-a555ebb88cf7,ELEC-04,15,0.077,181,816
0358774c-94ca-5c6d-ba9b-a555ebb88cf7,CHS-05,22,0.046,2120,1321
a292bd66-92c7-43f4-58e0-8b2c53673483,ENG-01,11,0.088,1132,4039
a292bd66-92c7-43f4-58e0-8b2c53673483,TRN-02,9,0.064,2453,2713
a292bd66-92c7-43f4-58e0-8b2c53673483,HYD-03,8,0.036,2555,1067
a292bd66-92c7-43f4-58e0-8b2c53673483,ELEC-04,12,0.055,18,812
a292bd66-92c7-43f4-58e0-8b2c53673483,CHS-05,8,0.015,0,1413
82b8e1f6-3259-d2a8-4809-957bca8bdc9e,ENG-01,16,0.076,1153,4332
82b8e1f6-3259-d2a8-4809-957bca8bdc9e,TRN-02,12,0.068,0,3030
82b8e1f6-3259-d2a8-4809-957bca8bdc9e,HYD-03,5,0.051,0,1204
82b8e1f6-3259-d2a8-4809-957bca8bdc9e,ELEC-04,14,0.049,3508,876
82b8e1f6-3259-d2a8-4809-957bca8bdc9e,CHS-05,7,0.025,126,1450
4b89ce95-255a-3fc8-cef9-34af82c7d2bf,ENG-01,23,0.059,0,4311
4b89ce95-255a-3fc8-cef9-34af82c7d2bf,TRN-02,11,0.055,0,2899
4b89ce95-255a-3fc8-cef9-34af82c7d2bf,HYD-03,15,0.059,1618,1075
4b89ce95-255a-3fc8-cef9-34af82c7d2bf,ELEC-04,15,0.079,0,816
4b89ce95-255a-3fc8-cef9-34af82c7d2bf,CHS-05,9,0.04,0,1442
a03aa2d6-8c7d-1099-dfb9-b4d831f2f960,ENG-01,19,0.085,0,4196
a03aa2d6-8c7d-1099-dfb9-b4d831f2f960,TRN-02,11,0.065,1554,2998
a03aa2d6-8c7d-1099-dfb9-b4d831f2f960,HYD-03,8,0.053,1668,1101
a03aa2d6-8c7d-1099-dfb9-b4d831f2f960,ELEC-04,18,0.05,3088,830
a03aa2d6-8c7d-1099-dfb9-b4d831f2f960,CHS-05,18,0.032,1513,1413
6e2a71bf-47d7-51d7-2d98-8ef34dac97db,ENG-01,14,0.056,195,4547
6e2a71bf-47d7-51d7-2d98-8ef34dac97db,TRN-02,3,0.055,934,2807
6e2a71bf-47d7-51d7-2d98-8ef34dac97db,HYD-03,14,0.028,0,1185
6e2a71bf-47d7-51d7-2d98-8ef34dac97db,ELEC-04,9,0.075,0,853
6e2a71bf-47d7-51d7-2d98-8ef34dac97db,CHS-05,4,0.038,0,1536
fcca18a8-c182-c013-3f17-6a730a36823a,ENG-01,21,0.079,2940,4314
fcca18a8-c182-c013-3f17-6a730a36823a,TRN-02,14,0.069,0,2864
fcca18a8-c182-c013-3f17-6a730a36823a,HYD-03,17,0.029,1623,1117
fcca18a8-c182-c013-3f17-6a730a36823a,ELEC-04,14,0.055,0,807
fcca18a8-c182-c013-3f17-6a730a36823a,CHS-05,8,0.013,3918,1409
4620e683-b18c-d34e-fcfc-95495ca29d55,ENG-01,4,0.061,0,4551
4620e683-b18c-d34e-fcfc-95495ca29d55,TRN-02,4,0.04,507,3119
4620e683-b18c-d34e-fcfc-95495ca29d55,HYD-03,11,0.053,595,1175
4620e683-b18c-d34e-fcfc-95495ca29d55,ELEC-04,4,0.08,1146,872
4620e683-b18c-d34e-fcfc-95495ca29d55,CHS-05,16,0.049,273,1557
b3a53ad9-ab27-4cdd-45ed-2f2dab8bca05,ENG-01,17,0.079,0,4068
b3a53ad9-ab27-4cdd-45ed-2f2dab8bca05,TRN-02,10,0.056,895,2811
b3a53ad9-ab27-4cdd-45ed-2f2dab8bca05,HYD-03,14,0.043,0,1030
b3a53ad9-ab27-4cdd-45ed-2f2dab8bca05,ELEC-04,18,0.064,0,803
b3a53ad9-ab27-4cdd-45ed-2f2dab8bca05,CHS-05,16,0.029,0,1375
285309be-abd5-9161-2e2c-dcd19dc45bb1,ENG-01,14,0.056,1195,4523
285309be-abd5-9161-2e2c-dcd19dc45bb1,TRN-02,2,0.046,486,2866
285309be-abd5-9161-2e2c-dcd19dc45bb1,HYD-03,5,0.048,0,1204
285309be-abd5-9161-2e2c-dcd19dc45bb1,ELEC-04,12,0.048,1145,795
285309be-abd5-9161-2e2c-dcd19dc45bb1,CHS-05,16,0.022,0,1488
8248481c-137a-ad6d-4423-06bbad6cf1f3,ENG-01,16,0.065,1362,4000
8248481c-137a-ad6d-4423-06bbad6cf1f3,TRN-02,10,0.048,0,2809
8248481c-137a-ad6d-4423-06bbad6cf1f3,HYD-03,9,0.037,0,1102
8248481c-137a-ad6d-4423-06bbad6cf1f3,ELEC-04,10,0.062,0,838
8248481c-137a-ad6d-4423-06bbad6cf1f3,CHS-05,10,0.01,1991,1379
269246e6-09da-13f4-767a-1befad48dc4d,ENG-01,12,0.086,0,4523
269246e6-09da-13f4-767a-1befad48dc4d,TRN-02,5,0.049,0,2836
269246e6-09da-13f4-767a-1befad48dc4d,HYD-03,10,0.026,471,1175
269246e6-09da-13f4-767a-1befad48dc4d,ELEC-04,13,0.051,2213,852
269246e6-09da-13f4-767a-1befad48dc4d,CHS-05,9,0.04,0,1497
6a51ad8c-47e6-dff6-2cd1-e1a727ddc480,ENG-01,8,0.074,1287,4412
6a51ad8c-47e6-dff6-2cd1-e1a727ddc480,TRN-02,15,0.048,466,2720
6a51ad8c-47e6-dff6-2cd1-e1a727ddc480,HYD-03,8,0.042,181,1149
6a51ad8c-47e6-dff6-2cd1-e1a727ddc480,ELEC-04,21,0.079,1763,803
6a51ad8c-47e6-dff6-2cd1-e1a727ddc480,CHS-05,13,0.045,1462,1454
504a8538-8ec2-419e-bf49-b6b103653c6e,ENG-01,13,0.089,0,4216
504a8538-8ec2-419e-bf49-b6b103653c6e,TRN-02,15,0.03,250,2971
504a8538-8ec2-419e-bf49-b6b103653c6e,HYD-03,15,0.021,0,1128
504a8538-8ec2-419e-bf49-b6b103653c6e,ELEC-04,16,0.076,1450,824
504a8538-8ec2-419e-bf49-b6b103653c6e,CHS-05,16,0.018,1287,1418
65abe29c-dad6-5353-5557-df525b9b8bcc,ENG-01,17,0.059,2435,4262
65abe29c-dad6-5353-5557-df525b9b8bcc,TRN-02,20,0.041,915,2790
65abe29c-dad6-5353-5557-df525b9b8bcc,HYD-03,12,0.029,0,1075
65abe29c-dad6-5353-5557-df525b9b8bcc,ELEC-04,20,0.048,2202,780
65abe29c-dad6-5353-5557-df525b9b8bcc,CHS-05,8,0.036,107,1405
7f222dfb-1e9d-1e5d-e490-9cf97cf42220,ENG-01,14,0.057,403,4315
7f222dfb-1e9d-1e5d-e490-9cf97cf42220,TRN-02,21,0.051,33,2807
7f222dfb-1e9d-1e5d-e490-9cf97cf42220,HYD-03,20,0.021,1746,1143
7f222dfb-1e9d-1e5d-e490-9cf97cf42220,ELEC-04,19,0.052,784,819
7f222dfb-1e9d-1e5d-e490-9cf97cf42220,CHS-05,8,0.038,1159,1393
9605d40c-bccd-6a9f-d1fe-664b2251b691,ENG-01,14,0.07,465,4320
9605d40c-bccd-6a9f-d1fe-664b2251b691,TRN-02,12,0.054,1439,3083
9605d40c-bccd-6a9f-d1fe-664b2251b691,HYD-03,9,0.038,0,1202
9605d40c-bccd-6a9f-d1fe-664b2251b691,ELEC-04,14,0.079,0,845
9605d40c-bccd-6a9f-d1fe-664b2251b691,CHS-05,14,0.013,531,1434
232dc35e-8ac7-6fb3-223b-4fb0b943cb50,ENG-01,23,0.084,2853,4361
232dc35e-8ac7-6fb3-223b-4fb0b943cb50,TRN-02,14,0.056,0,2678
232dc35e-8ac7-6fb3-223b-4fb0b943cb50,HYD-03,9,0.023,0,1098
232dc35e-8ac7-6fb3-223b-4fb0b943cb50,ELEC-04,15,0.044,334,816
232dc35e-8ac7-6fb3-223b-4fb0b943cb50,CHS-05,9,0.021,32,1416
b6ee6afa-005a-3278-23ce-bf1370875ddb,ENG-01,22,0.088,0,4083
b6ee6afa-005a-3278-23ce-bf1370875ddb,TRN-02,25,0.056,913,2543
b6ee6afa-005a-3278-23ce-bf1370875ddb,HYD-03,13,0.059,0,1098
b6ee6afa-005a-3278-23ce-bf1370875ddb,ELEC-04,24,0.05,1180,755
b6ee6afa-005a-3278-23ce-bf1370875ddb,CHS-05,24,0.029,0,1342
bf607bcd-be1f-8412-9082-1aded554d0e7,ENG-01,24,0.078,1336,4199
bf607bcd-be1f-8412-9082-1aded554d0e7,TRN-02,12,0.058,155,2733
bf607bcd-be1f-8412-9082-1aded554d0e7,HYD-03,17,0.045,0,1102
bf607bcd-be1f-8412-9082-1aded554d0e7,ELEC-04,14,0.048,0,769
bf607bcd-be1f-8412-9082-1aded554d0e7,CHS-05,14,0.028,263,1395
178c1e6e-90c1-2e86-a132-47e5f9176b75,ENG-01,20,0.079,1320,4186
178c1e6e-90c1-2e86-a132-47e5f9176b75,TRN-02,22,0.031,672,2807
178c1e6e-90c1-2e86-a132-47e5f9176b75,HYD-03,17,0.029,189,1145
178c1e6e-90c1-2e86-a132-47e5f9176b75,ELEC-04,9,0.075,823,806
178c1e6e-90c1-2e86-a132-47e5f9176b75,CHS-05,8,0.022,2453,1396
fee61004-758a-17b2-1336-60f802a942da,ENG-01,6,0.083,386,4142
fee61004-758a-17b2-1336-60f802a942da,TRN-02,18,0.04,0,2863
fee61004-758a-17b2-1336-60f802a942da,HYD-03,6,0.057,0,1107
fee61004-758a-17b2-1336-60f802a942da,ELEC-04,14,0.065,177,833
fee61004-758a-17b2-1336-60f802a942da,CHS-05,9,0.02,415,1381
f7c1b7cd-b689-34b5-bf17-2e0773c30431,ENG-01,15,0.075,451,4175
f7c1b7cd-b689-34b5-bf17-2e0773c30431,TRN-02,13,0.067,1528,2645
f7c1b7cd-b689-34b5-bf17-2e0773c30431,HYD-03,7,0.033,898,1080
f7c1b7cd-b689-34b5-bf17-2e0773c30431,ELEC-04,8,0.042,1345,799
f7c1b7cd-b689-34b5-bf17-2e0773c30431,CHS-05,15,0.022,647,1377
be37f828-d949-d07c-d3d5-0c7994c423ea,ENG-01,10,0.072,0,4367
be37f828-d949-d07c-d3d5-0c7994c423ea,TRN-02,12,0.057,0,2560
be37f828-d949-d07c-d3d5-0c7994c423ea,HYD-03,20,0.051,0,1091
be37f828-d949-d07c-d3d5-0c7994c423ea,ELEC-04,12,0.074,51,774
be37f828-d949-d07c-d3d5-0c7994c423ea,CHS-05,14,0.019,0,1397
dab84f69-85b2-86ac-89f7-ea4132c741f8,ENG-01,8,0.081,5533,4622
dab84f69-85b2-86ac-89f7-ea4132c741f8,TRN-02,16,0.055,4757,2720
dab84f69-85b2-86ac-89f7-ea4132c741f8,HYD-03,4,0.042,5468,1200
dab84f69-85b2-86ac-89f7-ea4132c741f8,ELEC-04,13,0.057,5038,841
dab84f69-85b2-86ac-89f7-ea4132c741f8,CHS-05,7,0.038,3587,1508
6d7849ea-21e7-0e90-b2c4-107410df564f,ENG-01,5,0.074,0,4454
6d7849ea-21e7-0e90-b2c4-107410df564f,TRN-02,12,0.044,0,3067
6d7849ea-21e7-0e90-b2c4-107410df564f,HYD-03,7,0.053,432,1195
6d7849ea-21e7-0e90-b2c4-107410df564f,ELEC-04,4,0.043,3265,910
6d7849ea-21e7-0e90-b2c4-107410df564f,CHS-05,14,0.025,1158,1478
f4e22620-213a-f228-c244-03f18988cf49,ENG-01,20,0.055,63,4332
f4e22620-213a-f228-c244-03f18988cf49,TRN-02,9,0.047,1158,2933
f4e22620-213a-f228-c244-03f18988cf49,HYD-03,12,0.022,0,1142
f4e22620-213a-f228-c244-03f18988cf49,ELEC-04,21,0.051,482,860
f4e22620-213a-f228-c244-03f18988cf49,CHS-05,18,0.05,0,1455
2d383da2-cbac-4389-5d9f-aa311c4f0c39,ENG-01,5,0.066,541,4616
2d383da2-cbac-4389-5d9f-aa311c4f0c39,TRN-02,15,0.052,0,2845
2d383da2-cbac-4389-5d9f-aa311c4f0c39,HYD-03,9,0.042,0,1210
2d383da2-cbac-4389-5d9f-aa311c4f0c39,ELEC-04,14,0.064,0,827
2d383da2-cbac-4389-5d9f-aa311c4f0c39,CHS-05,13,0.035,0,1511
1bc72929-e779-c714-cd38-8f3f17f9edca,ENG-01,11,0.081,0,4440
1bc72929-e779-c714-cd38-8f3f17f9edca,TRN-02,22,0.037,0,2685
1bc72929-e779-c714-cd38-8f3f17f9edca,HYD-03,15,0.059,638,1124
1bc72929-e779-c714-cd38-8f3f17f9edca,ELEC-04,9,0.067,0,766
1bc72929-e779-c714-cd38-8f3f17f9edca,CHS-05,11,0.025,1524,1461
9b9ff412-100d-b486-aa1b-2e9397a8740e,ENG-01,18,0.059,427,4123
9b9ff412-100d-b486-aa1b-2e9397a8740e,TRN-02,11,0.053,0,2688
9b9ff412-100d-b486-aa1b-2e9397a8740e,HYD-03,17,0.05,0,1017
9b9ff412-100d-b486-aa1b-2e9397a8740e,ELEC-04,22,0.046,0,800
9b9ff412-100d-b486-aa1b-2e9397a8740e,CHS-05,17,0.021,0,1306
57229993-d830-1f36-2c58-e41685477cc7,ENG-01,16,0.062,1600,4185
57229993-d830-1f36-2c58-e41685477cc7,TRN-02,24,0.054,117,2440
57229993-d830-1f36-2c58-e41685477cc7,HYD-03,16,0.043,64,1095
57229993-d830-1f36-2c58-e41685477cc7,ELEC-04,14,0.043,1558,737
57229993-d830-1f36-2c58-e41685477cc7,CHS-05,25,0.029,1177,1363
6f13b95f-31a6-9989-8c0d-a39f645df75a,ENG-01,8,0.059,43,4054
6f13b95f-31a6-9989-8c0d-a39f645df75a,TRN-02,20,0.05,2352,2698
6f13b95f-31a6-9989-8c0d-a39f645df75a,HYD-03,18,0.048,0,1121
6f13b95f-31a6-9989-8c0d-a39f645df75a,ELEC-04,11,0.048,0,796
6f13b95f-31a6-9989-8c0d-a39f645df75a,CHS-05,8,0.021,0,1386
1dfe8104-29b9-82e9-a483-4f126197bd19,ENG-01,17,0.072,373,4152
1dfe8104-29b9-82e9-a483-4f126197bd19,TRN-02,19,0.066,1040,2755
1dfe8104-29b9-82e9-a483-4f126197bd19,HYD-03,12,0.06,1618,1060
1dfe8104-29b9-82e9-a483-4f126197bd19,ELEC-04,24,0.061,0,796
1dfe8104-29b9-82e9-a483-4f126197bd19,CHS-05,17,0.025,671,1387
307bcba9-23dc-b72c-85e0-50170aa05c20,ENG-01,23,0.079,3323,4348
307bcba9-23dc-b72c-85e0-50170aa05c20,TRN-02,14,0.033,0,2726
307bcba9-23dc-b72c-85e0-50170aa05c20,HYD-03,17,0.046,1268,1108
307bcba9-23dc-b72c-85e0-50170aa05c20,ELEC-04,18,0.055,3744,817
307bcba9-23dc-b72c-85e0-50170aa05c20,CHS-05,18,0.026,1386,1471
0f140873-ddd8-8f93-e844-92da5770d483,ENG-01,24,0.053,260,4262
0f140873-ddd8-8f93-e844-92da5770d483,TRN-02,13,0.048,1832,2536
0f140873-ddd8-8f93-e844-92da5770d483,HYD-03,19,0.053,2312,1117
0f140873-ddd8-8f93-e844-92da5770d483,ELEC-04,13,0.065,1609,734
0f140873-ddd8-8f93-e844-92da5770d483,CHS-05,17,0.026,0,1394
88bd8154-6882-1b91-e776-c31eff614b79,ENG-01,10,0.064,2123,4293
88bd8154-6882-1b91-e776-c31eff614b79,TRN-02,19,0.066,271,2723
88bd8154-6882-1b91-e776-c31eff614b79,HYD-03,11,0.045,723,1067
88bd8154-6882-1b91-e776-c31eff614b79,ELEC-04,7,0.073,1002,792
88bd8154-6882-1b91-e776-c31eff614b79,CHS-05,9,0.02,1300,1424
cd11a1e3-6999-a58d-3e38-2cd472814657,ENG-01,13,0.071,2371,4230
cd11a1e3-6999-a58d-3e38-2cd472814657,TRN-02,19,0.062,1275,2984
cd11a1e3-6999-a58d-3e38-2cd472814657,HYD-03,15,0.029,1386,1076
cd11a1e3-6999-a58d-3e38-2cd472814657,ELEC-04,10,0.075,0,836
cd11a1e3-6999-a58d-3e38-2cd472814657,CHS-05,22,0.018,1925,1424
cc9883a3-d968-d11e-3d95-b911dc4c99a5,ENG-01,21,0.064,682,4287
cc9883a3-d968-d11e-3d95-b911dc4c99a5,TRN-02,10,0.039,1251,2664
cc9883a3-d968-d11e-3d95-b911dc4c99a5,HYD-03,13,0.028,619,1128
cc9883a3-d968-d11e-3d95-b911dc4c99a5,ELEC-04,20,0.058,1059,782
cc9883a3-d968-d11e-3d95-b911dc4c99a5,CHS-05,10,0.019,373,1435
9f325328-d155-7aa2-8eb6-925a61c08717,ENG-01,14,0.087,116,4209
9f325328-d155-7aa2-8eb6-925a61c08717,TRN-02,16,0.064,1213,2841
9f325328-d155-7aa2-8eb6-925a61c08717,HYD-03,22,0.026,489,1155
9f325328-d155-7aa2-8eb6-925a61c08717,ELEC-04,9,0.061,1523,861
9f325328-d155-7aa2-8eb6-925a61c08717,CHS-05,13,0.012,1530,1459
8f656423-4458-66e7-8336-4f2190ba865d,ENG-01,22,0.081,1091,4286
8f656423-4458-66e7-8336-4f2190ba865d,TRN-02,19,0.069,1026,2704
8f656423-4458-66e7-8336-4f2190ba865d,HYD-03,8,0.034,0,1131
8f656423-4458-66e7-8336-4f2190ba865d,ELEC-04,16,0.051,375,766
8f656423-4458-66e7-8336-4f2190ba865d,CHS-05,17,0.013,917,1431
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,ENG-01,17,0.053,506,4528
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,TRN-02,11,0.053,0,2667
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,HYD-03,20,0.042,24,1110
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,ELEC-04,11,0.079,0,797
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,CHS-05,14,0.044,72,1411
80bfc662-cb44-18cc-9564-34f61742ebcc,ENG-01,16,0.079,1073,4385
80bfc662-cb44-18cc-9564-34f61742ebcc,TRN-02,23,0.047,0,3001
80bfc662-cb44-18cc-9564-34f61742ebcc,HYD-03,14,0.055,1062,1123
80bfc662-cb44-18cc-9564-34f61742ebcc,ELEC-04,10,0.053,1304,833
80bfc662-cb44-18cc-9564-34f61742ebcc,CHS-05,21,0.026,536,1455
adc8fd2d-dc80-f4d1-c9e9-c58025ebf55f,ENG-01,20,0.076,106,4305
adc8fd2d-dc80-f4d1-c9e9-c58025ebf55f,TRN-02,14,0.053,0,3005
adc8fd2d-dc80-f4d1-c9e9-c58025ebf55f,HYD-03,21,0.032,602,1146
adc8fd2d-dc80-f4d1-c9e9-c58025ebf55f,ELEC-04,13,0.049,0,838
adc8fd2d-dc80-f4d1-c9e9-c58025ebf55f,CHS-05,17,0.033,222,1432
2c64c8fd-499f-c2be-1464-30b033d508d0,ENG-01,11,0.055,1716,4363
2c64c8fd-499f-c2be-1464-30b033d508d0,TRN-02,13,0.059,0,2762
2c64c8fd-499f-c2be-1464-30b033d508d0,HYD-03,13,0.058,0,1131
2c64c8fd-499f-c2be-1464-30b033d508d0,ELEC-04,15,0.057,2304,821
2c64c8fd-499f-c2be-1464-30b033d508d0,CHS-05,11,0.018,2203,1419
aa5a2aa2-f3ea-cf80-44ff-98e0f4ef4f59,ENG-01,10,0.071,7466,4318
aa5a2aa2-f3ea-cf80-44ff-98e0f4ef4f59,TRN-02,8,0.031,0,2573
aa5a2aa2-f3ea-cf80-44ff-98e0f4ef4f59,HYD-03,7,0.042,7063,1138
aa5a2aa2-f3ea-cf80-44ff-98e0f4ef4f59,ELEC-04,15,0.058,0,778
aa5a2aa2-f3ea-cf80-44ff-98e0f4ef4f59,CHS-05,9,0.027,5022,1378
8ec21aee-7513-5fae-cc42-e8ecc4ee4cef,ENG-01,16,0.054,0,4191
8ec21aee-7513-5fae-cc42-e8ecc4ee4cef,TRN-02,12,0.034,634,2662
8ec21aee-7513-5fae-cc42-e8ecc4ee4cef,HYD-03,13,0.039,1847,1031
8ec21aee-7513-5fae-cc42-e8ecc4ee4cef,ELEC-04,16,0.05,148,783
8ec21aee-7513-5fae-cc42-e8ecc4ee4cef,CHS-05,23,0.025,0,1375
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,ENG-01,14,0.08,3219,4250
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,TRN-02,22,0.033,1244,2416
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,HYD-03,14,0.027,908,1145
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,ELEC-04,24,0.063,574,764
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,CHS-05,23,0.041,2783,1315
9ced4864-3b8a-e6f8-5ee9-a7fa3a103c10,ENG-01,11,0.068,0,4210
9ced4864-3b8a-e6f8-5ee9-a7fa3a103c10,TRN-02,19,0.062,0,2487
9ced4864-3b8a-e6f8-5ee9-a7fa3a103c10,HYD-03,19,0.049,0,1048
9ced4864-3b8a-e6f8-5ee9-a7fa3a103c10,ELEC-04,13,0.074,0,768
9ced4864-3b8a-e6f8-5ee9-a7fa3a103c10,CHS-05,21,0.03,0,1385
63aa5cd5-be83-8b90-c716-ae3432b112d5,ENG-01,9,0.071,0,4672
63aa5cd5-be83-8b90-c716-ae3432b112d5,TRN-02,14,0.039,546,2914
63aa5cd5-be83-8b90-c716-ae3432b112d5,HYD-03,15,0.035,0,1146
63aa5cd5-be83-8b90-c716-ae3432b112d5,ELEC-04,9,0.066,2112,844
63aa5cd5-be83-8b90-c716-ae3432b112d5,CHS-05,11,0.039,188,1522
0258e064-44d1-96a1-551a-b97c76356418,ENG-01,20,0.065,2542,4147
0258e064-44d1-96a1-551a-b97c76356418,TRN-02,18,0.05,719,2659
0258e064-44d1-96a1-551a-b97c76356418,HYD-03,19,0.047,2684,1087
0258e064-44d1-96a1-551a-b97c76356418,ELEC-04,17,0.041,217,766
0258e064-44d1-96a1-551a-b97c76356418,CHS-05,21,0.031,892,1394
dd7efb7e-3e98-5ff7-67b7-1f7569e328da,ENG-01,6,0.084,0,4462
dd7efb7e-3e98-5ff7-67b7-1f7569e328da,TRN-02,15,0.053,0,2521
dd7efb7e-3e98-5ff7-67b7-1f7569e328da,HYD-03,6,0.056,0,1134
dd7efb7e-3e98-5ff7-67b7-1f7569e328da,ELEC-04,13,0.08,0,797
dd7efb7e-3e98-5ff7-67b7-1f7569e328da,CHS-05,19,0.033,0,1375
50f63973-9875-1c54-b12b-a1e6ebe543ef,ENG-01,14,0.087,0,4133
50f63973-9875-1c54-b12b-a1e6ebe543ef,TRN-02,13,0.04,1669,2704
50f63973-9875-1c54-b12b-a1e6ebe543ef,HYD-03,19,0.049,4961,1060
50f63973-9875-1c54-b12b-a1e6ebe543ef,ELEC-04,13,0.044,2301,745
50f63973-9875-1c54-b12b-a1e6ebe543ef,CHS-05,18,0.035,0,1389
75dd4798-fe85-fe4c-3bf1-fa0b03515db4,ENG-01,14,0.055,3586,4019
75dd4798-fe85-fe4c-3bf1-fa0b03515db4,TRN-02,17,0.06,1065,2674
75dd4798-fe85-fe4c-3bf1-fa0b03515db4,HYD-03,20,0.028,0,1075
75dd4798-fe85-fe4c-3bf1-fa0b03515db4,ELEC-04,21,0.068,0,741
75dd4798-fe85-fe4c-3bf1-fa0b03515db4,CHS-05,17,0.023,0,1366
9d3f4865-6ac3-195b-deff-81af7e42a69b,ENG-01,15,0.076,671,4266
9d3f4865-6ac3-195b-deff-81af7e42a69b,TRN-02,9,0.035,0,2867
9d3f4865-6ac3-195b-deff-81af7e42a69b,HYD-03,8,0.045,149,1104
9d3f4865-6ac3-195b-deff-81af7e42a69b,ELEC-04,15,0.054,649,823
9d3f4865-6ac3-195b-deff-81af7e42a69b,CHS-05,18,0.013,0,1380
44af0b8a-c089-5e05-4d2c-e1d66bc51b9d,ENG-01,17,0.065,0,4139
44af0b8a-c089-5e05-4d2c-e1d66bc51b9d,TRN-02,16,0.047,892,2729
44af0b8a-c089-5e05-4d2c-e1d66bc51b9d,HYD-03,8,0.036,207,1051
44af0b8a-c089-5e05-4d2c-e1d66bc51b9d,ELEC-04,14,0.045,476,820
44af0b8a-c089-5e05-4d2c-e1d66bc51b9d,CHS-05,18,0.028,0,1358
652a74a6-bbd5-686c-bb8f-c91d81ef817f,ENG-01,11,0.06,1921,4528
652a74a6-bbd5-686c-bb8f-c91d81ef817f,TRN-02,14,0.058,4482,2772
652a74a6-bbd5-686c-bb8f-c91d81ef817f,HYD-03,10,0.034,2620,1164
652a74a6-bbd5-686c-bb8f-c91d81ef817f,ELEC-04,19,0.05,2722,827
652a74a6-bbd5-686c-bb8f-c91d81ef817f,CHS-05,22,0.046,0,1496
19dda97c-dfed-99a2-de60-78912bac8856,ENG-01,21,0.059,0,4457
19dda97c-dfed-99a2-de60-78912bac8856,TRN-02,18,0.039,192,2732
19dda97c-dfed-99a2-de60-78912bac8856,HYD-03,13,0.043,265,1121
